|id |title                  |description                                                                                                                     |length|rental_date|rental_duration|rental_return|
|457  |INDEPENDENCE HOTEL         |A Thrilling Tale of a Technical Writer And a Boy who must Face a Pioneer in A Monastery                                           |157   |2005-08-22 |5              |5            |
|963  |WATCH TRACY                |A Fast-Paced Yarn of a Dog And a Frisbee who must Conquer a Hunter in Nigeria                                                     |78    |2005-08-22 |5              |9            |
|326  |FLYING HOOK                |A Thrilling Display of a Mad Cow And a Dog who must Challenge a Frisbee in Nigeria                                                |69    |2005-08-22 |6              |6            |
|558  |MANNEQUIN WORST            |A Astounding Saga of a Mad Cow And a Pastry Chef who must Discover a Husband in Ancient India                                     |71    |2005-08-22 |3              |4            |
|829  |SPINAL ROCKY               |A Lacklusture Epistle of a Sumo Wrestler And a Squirrel who must Defeat a Explorer in California                                  |138   |2005-08-22 |7              |8            |
|999  |ZOOLANDER FICTION          |A Fateful Reflection of a Waitress And a Boat who must Discover a Sumo Wrestler in Ancient China                                  |101   |2005-08-22 |5              |9            |
|218  |DECEIVER BETRAYED          |A Taut Story of a Moose And a Squirrel who must Build a Husband in Ancient India                                                  |122   |2005-08-22 |7              |3            |
|24   |ANALYZE HOOSIERS           |A Thoughtful Display of a Explorer And a Pastry Chef who must Overcome a Feminist in The Sahara Desert                            |181   |2005-08-22 |6              |8            |
|470  |ISHTAR ROCKETEER           |A Astounding Saga of a Dog And a Squirrel who must Conquer a Dog in An Abandoned Fun House                                        |79    |2005-08-22 |4              |5            |
|434  |HORROR REIGN               |A Touching Documentary of a A Shark And a Car who must Build a Husband in Nigeria                                                 |139   |2005-08-22 |3              |1            |
|395  |HANDICAP BOONDOCK          |A Beautiful Display of a Pioneer And a Squirrel who must Vanquish a Sumo Wrestler in Soviet Georgia                               |108   |2005-08-22 |4              |3            |
|900  |TOWN ARK                   |A Awe-Inspiring Documentary of a Moose And a Madman who must Meet a Dog in An Abandoned Mine Shaft                                |136   |2005-08-22 |6              |1            |
|823  |SOUTH WAIT                 |A Amazing Documentary of a Car And a Robot who must Escape a Lumberjack in An Abandoned Amusement Park                            |143   |2005-08-22 |4              |2            |
|748  |RUGRATS SHAKESPEARE        |A Touching Saga of a Crocodile And a Crocodile who must Discover a Technical Writer in Nigeria                                    |109   |2005-08-22 |4              |6            |
|408  |HEAD STRANGER              |A Thoughtful Saga of a Hunter And a Crocodile who must Confront a Dog in The Gulf of Mexico                                       |69    |2005-08-22 |4              |6            |
|203  |DAISY MENAGERIE            |A Fast-Paced Saga of a Pastry Chef And a Monkey who must Sink a Composer in Ancient India                                         |84    |2005-08-22 |5              |8            |
|172  |CONEHEADS SMOOCHY          |A Touching Story of a Womanizer And a Composer who must Pursue a Husband in Nigeria                                               |112   |2005-08-22 |7              |3            |
|717  |REAR TRADING               |A Awe-Inspiring Reflection of a Forensic Psychologist And a Secret Agent who must Succumb a Pastry Chef in Soviet Georgia         |97    |2005-08-22 |6              |5            |
|689  |POLLOCK DELIVERANCE        |A Intrepid Story of a Madman And a Frisbee who must Outgun a Boat in The Sahara Desert                                            |137   |2005-08-22 |5              |2            |
|476  |JASON TRAP                 |A Thoughtful Tale of a Woman And a A Shark who must Conquer a Dog in A Monastery                                                  |130   |2005-08-22 |5              |5            |
|556  |MALTESE HOPE               |A Fast-Paced Documentary of a Crocodile And a Sumo Wrestler who must Conquer a Explorer in California                             |127   |2005-08-22 |6              |6            |
|40   |ARMY FLINTSTONES           |A Boring Saga of a Database Administrator And a Womanizer who must Battle a Waitress in Nigeria                                   |148   |2005-08-22 |4              |8            |
|974  |WILD APOLLO                |A Beautiful Story of a Monkey And a Sumo Wrestler who must Conquer a A Shark in A MySQL Convention                                |181   |2005-08-22 |4              |2            |
|382  |GRIT CLOCKWORK             |A Thoughtful Display of a Dentist And a Squirrel who must Confront a Lumberjack in A Shark Tank                                   |137   |2005-08-22 |3              |6            |
|408  |HEAD STRANGER              |A Thoughtful Saga of a Hunter And a Crocodile who must Confront a Dog in The Gulf of Mexico                                       |69    |2005-08-22 |4              |1            |
|650  |PACIFIC AMISTAD            |A Thrilling Yarn of a Dog And a Moose who must Kill a Pastry Chef in A Manhattan Penthouse                                        |144   |2005-08-22 |3              |2            |
|275  |EGYPT TENENBAUMS           |A Intrepid Story of a Madman And a Secret Agent who must Outrace a Astronaut in An Abandoned Amusement Park                       |85    |2005-08-22 |3              |4            |
|115  |CAMPUS REMEMBER            |A Astounding Drama of a Crocodile And a Mad Cow who must Build a Robot in A Jet Boat                                              |167   |2005-08-22 |5              |2            |
|896  |TOOTSIE PILOT              |A Awe-Inspiring Documentary of a Womanizer And a Pastry Chef who must Kill a Lumberjack in Berlin                                 |157   |2005-08-22 |3              |6            |
|920  |UNBREAKABLE KARATE         |A Amazing Character Study of a Robot And a Student who must Chase a Robot in Australia                                            |62    |2005-08-22 |3              |8            |
|363  |GO PURPLE                  |A Fast-Paced Display of a Car And a Database Administrator who must Battle a Woman in A Baloon                                    |54    |2005-08-22 |3              |6            |
|560  |MARS ROMAN                 |A Boring Drama of a Car And a Dog who must Succumb a Madman in Soviet Georgia                                                     |62    |2005-08-22 |6              |8            |
|771  |SCORPION APOLLO            |A Awe-Inspiring Documentary of a Technical Writer And a Husband who must Meet a Monkey in An Abandoned Fun House                  |137   |2005-08-22 |3              |1            |
|333  |FREAKY POCUS               |A Fast-Paced Documentary of a Pastry Chef And a Crocodile who must Chase a Squirrel in The Gulf of Mexico                         |126   |2005-08-22 |7              |1            |
|987  |WORDS HUNTER               |A Action-Packed Reflection of a Composer And a Mad Scientist who must Face a Pioneer in A MySQL Convention                        |116   |2005-08-22 |3              |1            |
|387  |GUN BONNIE                 |A Boring Display of a Sumo Wrestler And a Husband who must Build a Waitress in The Gulf of Mexico                                 |100   |2005-08-22 |7              |9            |
|536  |LOVELY JINGLE              |A Fanciful Yarn of a Crocodile And a Forensic Psychologist who must Discover a Crocodile in The Outback                           |65    |2005-08-22 |3              |3            |
|242  |DOOM DANCING               |A Astounding Panorama of a Car And a Mad Scientist who must Battle a Lumberjack in A MySQL Convention                             |68    |2005-08-22 |4              |8            |
|759  |SALUTE APOLLO              |A Awe-Inspiring Character Study of a Boy And a Feminist who must Sink a Crocodile in Ancient China                                |73    |2005-08-22 |4              |6            |
|870  |SWARM GOLD                 |A Insightful Panorama of a Crocodile And a Boat who must Conquer a Sumo Wrestler in A MySQL Convention                            |123   |2005-08-22 |4              |5            |
|420  |HOLES BRANNIGAN            |A Fast-Paced Reflection of a Technical Writer And a Student who must Fight a Boy in The Canadian Rockies                          |128   |2006-02-14 |7              |             |
|368  |GONE TROUBLE               |A Insightful Character Study of a Mad Cow And a Forensic Psychologist who must Conquer a A Shark in A Manhattan Penthouse         |84    |2005-08-22 |7              |9            |
|489  |JUGGLER HARDLY             |A Epic Story of a Mad Cow And a Astronaut who must Challenge a Car in California                                                  |54    |2005-08-22 |4              |7            |
|106  |BULWORTH COMMANDMENTS      |A Amazing Display of a Mad Cow And a Pioneer who must Redeem a Sumo Wrestler in The Outback                                       |61    |2005-08-22 |4              |3            |
|816  |SNOWMAN ROLLERCOASTER      |A Fateful Display of a Lumberjack And a Girl who must Succumb a Mad Cow in A Manhattan Penthouse                                  |62    |2005-08-22 |3              |7            |
|69   |BEVERLY OUTLAW             |A Fanciful Documentary of a Womanizer And a Boat who must Defeat a Madman in The First Manned Space Station                       |85    |2005-08-22 |3              |7            |
|435  |HOTEL HAPPINESS            |A Thrilling Yarn of a Pastry Chef And a A Shark who must Challenge a Mad Scientist in The Outback                                 |181   |2005-08-22 |6              |4            |
|229  |DEVIL DESIRE               |A Beautiful Reflection of a Monkey And a Dentist who must Face a Database Administrator in Ancient Japan                          |87    |2005-08-22 |6              |8            |
|60   |BEAST HUNCHBACK            |A Awe-Inspiring Epistle of a Student And a Squirrel who must Defeat a Boy in Ancient China                                        |89    |2005-08-22 |3              |9            |
|320  |FLAMINGOS CONNECTICUT      |A Fast-Paced Reflection of a Composer And a Composer who must Meet a Cat in The Sahara Desert                                     |80    |2005-08-22 |4              |4            |
|676  |PHILADELPHIA WIFE          |A Taut Yarn of a Hunter And a Astronaut who must Conquer a Database Administrator in The Sahara Desert                            |137   |2005-08-22 |7              |6            |
|270  |EARTH VISION               |A Stunning Drama of a Butler And a Madman who must Outrace a Womanizer in Ancient India                                           |85    |2006-02-14 |7              |             |
|13   |ALI FOREVER                |A Action-Packed Drama of a Dentist And a Crocodile who must Battle a Feminist in The Canadian Rockies                             |150   |2006-02-14 |4              |             |
|467  |INTRIGUE WORST             |A Fanciful Character Study of a Explorer And a Mad Scientist who must Vanquish a Squirrel in A Jet Boat                           |181   |2005-08-22 |6              |9            |
|596  |MOONSHINE CABIN            |A Thoughtful Display of a Astronaut And a Feminist who must Chase a Frisbee in A Jet Boat                                         |171   |2005-08-22 |4              |2            |
|702  |PULP BEVERLY               |A Unbelieveable Display of a Dog And a Crocodile who must Outrace a Man in Nigeria                                                |89    |2006-02-14 |4              |             |
|317  |FIREBALL PHILADELPHIA      |A Amazing Yarn of a Dentist And a A Shark who must Vanquish a Madman in An Abandoned Mine Shaft                                   |148   |2005-08-22 |4              |6            |
|167  |COMA HEAD                  |A Awe-Inspiring Drama of a Boy And a Frisbee who must Escape a Pastry Chef in California                                          |109   |2005-08-22 |6              |1            |
|504  |KWAI HOMEWARD              |A Amazing Drama of a Car And a Squirrel who must Pursue a Car in Soviet Georgia                                                   |46    |2005-08-22 |5              |3            |
|135  |CHANCE RESURRECTION        |A Astounding Story of a Forensic Psychologist And a Forensic Psychologist who must Overcome a Moose in Ancient China              |70    |2005-08-22 |3              |4            |
|42   |ARTIST COLDBLOODED         |A Stunning Reflection of a Robot And a Moose who must Challenge a Woman in California                                             |170   |2005-08-22 |5              |2            |
|365  |GOLD RIVER                 |A Taut Documentary of a Database Administrator And a Waitress who must Reach a Mad Scientist in A Baloon Factory                  |154   |2005-08-22 |4              |8            |
|944  |VIRGIN DAISY               |A Awe-Inspiring Documentary of a Robot And a Mad Scientist who must Reach a Database Administrator in A Shark Tank                |179   |2005-08-22 |6              |6            |
|146  |CHITTY LOCK                |A Boring Epistle of a Boat And a Database Administrator who must Kill a Sumo Wrestler in The First Manned Space Station           |107   |2005-08-22 |6              |5            |
|115  |CAMPUS REMEMBER            |A Astounding Drama of a Crocodile And a Mad Cow who must Build a Robot in A Jet Boat                                              |167   |2005-08-22 |5              |5            |
|988  |WORKER TARZAN              |A Action-Packed Yarn of a Secret Agent And a Technical Writer who must Battle a Sumo Wrestler in The First Manned Space Station   |139   |2005-08-22 |7              |7            |
|220  |DEER VIRGINIAN             |A Thoughtful Story of a Mad Cow And a Womanizer who must Overcome a Mad Scientist in Soviet Georgia                               |106   |2005-08-22 |7              |4            |
|602  |MOURNING PURPLE            |A Lacklusture Display of a Waitress And a Lumberjack who must Chase a Pioneer in New Orleans                                      |146   |2005-08-22 |5              |2            |
|559  |MARRIED GO                 |A Fanciful Story of a Womanizer And a Dog who must Face a Forensic Psychologist in The Sahara Desert                              |114   |2005-08-22 |7              |2            |
|789  |SHOCK CABIN                |A Fateful Tale of a Mad Cow And a Crocodile who must Meet a Husband in New Orleans                                                |79    |2005-08-22 |7              |9            |
|551  |MAIDEN HOME                |A Lacklusture Saga of a Moose And a Teacher who must Kill a Forensic Psychologist in A MySQL Convention                           |138   |2005-08-22 |3              |3            |
|568  |MEMENTO ZOOLANDER          |A Touching Epistle of a Squirrel And a Explorer who must Redeem a Pastry Chef in The Sahara Desert                                |77    |2005-08-22 |4              |2            |
|604  |MULAN MOON                 |A Emotional Saga of a Womanizer And a Pioneer who must Overcome a Dentist in A Baloon                                             |160   |2006-02-14 |4              |             |
|70   |BIKINI BORROWERS           |A Astounding Drama of a Astronaut And a Cat who must Discover a Woman in The First Manned Space Station                           |142   |2005-08-22 |7              |8            |
|397  |HANKY OCTOBER              |A Boring Epistle of a Database Administrator And a Explorer who must Pursue a Madman in Soviet Georgia                            |107   |2005-08-22 |5              |5            |
|505  |LABYRINTH LEAGUE           |A Awe-Inspiring Saga of a Composer And a Frisbee who must Succumb a Pioneer in The Sahara Desert                                  |46    |2005-08-22 |6              |7            |
|378  |GREATEST NORTH             |A Astounding Character Study of a Secret Agent And a Robot who must Build a A Shark in Berlin                                     |93    |2005-08-22 |5              |3            |
|667  |PEACH INNOCENT             |A Action-Packed Drama of a Monkey And a Dentist who must Chase a Butler in Berlin                                                 |160   |2005-08-22 |3              |3            |
|140  |CHEAPER CLYDE              |A Emotional Character Study of a Pioneer And a Girl who must Discover a Dog in Ancient Japan                                      |87    |2005-08-22 |6              |6            |
|902  |TRADING PINOCCHIO          |A Emotional Character Study of a Student And a Explorer who must Discover a Frisbee in The First Manned Space Station             |170   |2005-08-22 |6              |2            |
|777  |SECRETARY ROUGE            |A Action-Packed Panorama of a Mad Cow And a Composer who must Discover a Robot in A Baloon Factory                                |158   |2005-08-22 |5              |3            |
|255  |DRIVING POLISH             |A Action-Packed Yarn of a Feminist And a Technical Writer who must Sink a Boat in An Abandoned Mine Shaft                         |175   |2005-08-22 |6              |4            |
|35   |ARACHNOPHOBIA ROLLERCOASTER|A Action-Packed Reflection of a Pastry Chef And a Composer who must Discover a Mad Scientist in The First Manned Space Station    |147   |2005-08-22 |4              |7            |
|776  |SECRET GROUNDHOG           |A Astounding Story of a Cat And a Database Administrator who must Build a Technical Writer in New Orleans                         |90    |2005-08-22 |6              |1            |
|730  |RIDGEMONT SUBMARINE        |A Unbelieveable Drama of a Waitress And a Composer who must Sink a Mad Cow in Ancient Japan                                       |46    |2006-02-14 |3              |             |
|228  |DETECTIVE VISION           |A Fanciful Documentary of a Pioneer And a Woman who must Redeem a Hunter in Ancient Japan                                         |143   |2005-08-22 |4              |8            |
|992  |WRATH MILE                 |A Intrepid Reflection of a Technical Writer And a Hunter who must Defeat a Sumo Wrestler in A Monastery                           |176   |2005-08-22 |5              |7            |
|414  |HELLFIGHTERS SIERRA        |A Taut Reflection of a A Shark And a Dentist who must Battle a Boat in Soviet Georgia                                             |75    |2005-08-22 |3              |1            |
|150  |CIDER DESIRE               |A Stunning Character Study of a Composer And a Mad Cow who must Succumb a Cat in Soviet Georgia                                   |101   |2005-08-22 |7              |8            |
|31   |APACHE DIVINE              |A Awe-Inspiring Reflection of a Pastry Chef And a Teacher who must Overcome a Sumo Wrestler in A U-Boat                           |92    |2005-08-22 |5              |3            |
|739  |ROCKY WAR                  |A Fast-Paced Display of a Squirrel And a Explorer who must Outgun a Mad Scientist in Nigeria                                      |145   |2005-08-22 |4              |2            |
|400  |HARDLY ROBBERS             |A Emotional Character Study of a Hunter And a Car who must Kill a Woman in Berlin                                                 |72    |2005-08-22 |7              |7            |
|849  |STORM HAPPINESS            |A Insightful Drama of a Feminist And a A Shark who must Vanquish a Boat in A Shark Tank                                           |57    |2005-08-22 |6              |7            |
|349  |GANGS PRIDE                |A Taut Character Study of a Woman And a A Shark who must Confront a Frisbee in Berlin                                             |185   |2005-08-22 |4              |6            |
|109  |BUTTERFLY CHOCOLAT         |A Fateful Story of a Girl And a Composer who must Conquer a Husband in A Shark Tank                                               |89    |2005-08-22 |3              |9            |
|63   |BEDAZZLED MARRIED          |A Astounding Character Study of a Madman And a Robot who must Meet a Mad Scientist in An Abandoned Fun House                      |73    |2005-08-22 |6              |4            |
|112  |CALENDAR GUNFIGHT          |A Thrilling Drama of a Frisbee And a Lumberjack who must Sink a Man in Nigeria                                                    |120   |2005-08-22 |4              |2            |
|362  |GLORY TRACY                |A Amazing Saga of a Woman And a Womanizer who must Discover a Cat in The First Manned Space Station                               |115   |2005-08-22 |7              |4            |
|797  |SILENCE KANE               |A Emotional Drama of a Sumo Wrestler And a Dentist who must Confront a Sumo Wrestler in A Baloon                                  |67    |2005-08-22 |7              |5            |
|737  |ROCK INSTINCT              |A Astounding Character Study of a Robot And a Moose who must Overcome a Astronaut in Ancient India                                |102   |2005-08-22 |4              |8            |
|724  |REMEMBER DIARY             |A Insightful Tale of a Technical Writer And a Waitress who must Conquer a Monkey in Ancient India                                 |110   |2005-08-22 |5              |4            |
|568  |MEMENTO ZOOLANDER          |A Touching Epistle of a Squirrel And a Explorer who must Redeem a Pastry Chef in The Sahara Desert                                |77    |2005-08-22 |4              |6            |
|778  |SECRETS PARADISE           |A Fateful Saga of a Cat And a Frisbee who must Kill a Girl in A Manhattan Penthouse                                               |109   |2005-08-22 |3              |5            |
|763  |SATISFACTION CONFIDENTIAL  |A Lacklusture Yarn of a Dentist And a Butler who must Meet a Secret Agent in Ancient China                                        |75    |2005-08-22 |3              |4            |
|772  |SEA VIRGIN                 |A Fast-Paced Documentary of a Technical Writer And a Pastry Chef who must Escape a Moose in A U-Boat                              |80    |2005-08-22 |4              |6            |
|823  |SOUTH WAIT                 |A Amazing Documentary of a Car And a Robot who must Escape a Lumberjack in An Abandoned Amusement Park                            |143   |2005-08-22 |4              |2            |
|842  |STATE WASTELAND            |A Beautiful Display of a Cat And a Pastry Chef who must Outrace a Mad Cow in A Jet Boat                                           |113   |2005-08-22 |4              |2            |
|882  |TENENBAUMS COMMAND         |A Taut Display of a Pioneer And a Man who must Reach a Girl in The Gulf of Mexico                                                 |99    |2005-08-22 |4              |1            |
|259  |DUCK RACER                 |A Lacklusture Yarn of a Teacher And a Squirrel who must Overcome a Dog in A Shark Tank                                            |116   |2005-08-22 |4              |2            |
|717  |REAR TRADING               |A Awe-Inspiring Reflection of a Forensic Psychologist And a Secret Agent who must Succumb a Pastry Chef in Soviet Georgia         |97    |2005-08-22 |6              |1            |
|4    |AFFAIR PREJUDICE           |A Fanciful Documentary of a Frisbee And a Lumberjack who must Chase a Monkey in A Shark Tank                                      |117   |2005-08-22 |5              |9            |
|760  |SAMURAI LION               |A Fast-Paced Story of a Pioneer And a Astronaut who must Reach a Boat in A Baloon                                                 |110   |2005-08-22 |5              |3            |
|915  |TRUMAN CRAZY               |A Thrilling Epistle of a Moose And a Boy who must Meet a Database Administrator in A Monastery                                    |92    |2005-08-22 |7              |5            |
|762  |SASSY PACKER               |A Fast-Paced Documentary of a Dog And a Teacher who must Find a Moose in A Manhattan Penthouse                                    |154   |2005-08-22 |6              |6            |
|984  |WONDERFUL DROP             |A Boring Panorama of a Woman And a Madman who must Overcome a Butler in A U-Boat                                                  |126   |2005-08-22 |3              |3            |
|159  |CLOSER BANG                |A Unbelieveable Panorama of a Frisbee And a Hunter who must Vanquish a Monkey in Ancient India                                    |58    |2005-08-22 |5              |3            |
|179  |CONQUERER NUTS             |A Taut Drama of a Mad Scientist And a Man who must Escape a Pioneer in An Abandoned Mine Shaft                                    |173   |2005-08-22 |4              |9            |
|983  |WON DARES                  |A Unbelieveable Documentary of a Teacher And a Monkey who must Defeat a Explorer in A U-Boat                                      |105   |2005-08-22 |7              |7            |
|424  |HOLOCAUST HIGHBALL         |A Awe-Inspiring Yarn of a Composer And a Man who must Find a Robot in Soviet Georgia                                              |149   |2005-08-22 |6              |2            |
|308  |FERRIS MOTHER              |A Touching Display of a Frisbee And a Frisbee who must Kill a Girl in The Gulf of Mexico                                          |142   |2005-08-22 |3              |1            |
|229  |DEVIL DESIRE               |A Beautiful Reflection of a Monkey And a Dentist who must Face a Database Administrator in Ancient Japan                          |87    |2005-08-22 |6              |7            |
|505  |LABYRINTH LEAGUE           |A Awe-Inspiring Saga of a Composer And a Frisbee who must Succumb a Pioneer in The Sahara Desert                                  |46    |2005-08-22 |6              |1            |
|911  |TRIP NEWTON                |A Fanciful Character Study of a Lumberjack And a Car who must Discover a Cat in An Abandoned Amusement Park                       |64    |2005-08-22 |7              |6            |
|743  |ROOM ROMAN                 |A Awe-Inspiring Panorama of a Composer And a Secret Agent who must Sink a Composer in A Shark Tank                                |60    |2005-08-22 |7              |10           |
|319  |FISH OPUS                  |A Touching Display of a Feminist And a Girl who must Confront a Astronaut in Australia                                            |125   |2005-08-22 |4              |8            |
|35   |ARACHNOPHOBIA ROLLERCOASTER|A Action-Packed Reflection of a Pastry Chef And a Composer who must Discover a Mad Scientist in The First Manned Space Station    |147   |2005-08-22 |4              |5            |
|250  |DRAGON SQUAD               |A Taut Reflection of a Boy And a Waitress who must Outgun a Teacher in Ancient China                                              |170   |2005-08-22 |4              |7            |
|194  |CROW GREASE                |A Awe-Inspiring Documentary of a Woman And a Husband who must Sink a Database Administrator in The First Manned Space Station     |104   |2005-08-22 |6              |4            |
|13   |ALI FOREVER                |A Action-Packed Drama of a Dentist And a Crocodile who must Battle a Feminist in The Canadian Rockies                             |150   |2005-08-22 |4              |5            |
|804  |SLEEPING SUSPECTS          |A Stunning Reflection of a Sumo Wrestler And a Explorer who must Sink a Frisbee in A MySQL Convention                             |129   |2006-02-14 |7              |             |
|847  |STOCK GLASS                |A Boring Epistle of a Crocodile And a Lumberjack who must Outgun a Moose in Ancient China                                         |160   |2005-08-22 |7              |1            |
|970  |WESTWARD SEABISCUIT        |A Lacklusture Tale of a Butler And a Husband who must Face a Boy in Ancient China                                                 |52    |2005-08-22 |7              |2            |
|930  |VACATION BOONDOCK          |A Fanciful Character Study of a Secret Agent And a Mad Scientist who must Reach a Teacher in Australia                            |145   |2005-08-22 |4              |9            |
|845  |STEPMOM DREAM              |A Touching Epistle of a Crocodile And a Teacher who must Build a Forensic Psychologist in A MySQL Convention                      |48    |2005-08-22 |7              |2            |
|649  |OZ LIAISONS                |A Epic Yarn of a Mad Scientist And a Cat who must Confront a Womanizer in A Baloon Factory                                        |85    |2005-08-22 |4              |6            |
|746  |ROUGE SQUAD                |A Awe-Inspiring Drama of a Astronaut And a Frisbee who must Conquer a Mad Scientist in Australia                                  |118   |2005-08-22 |3              |7            |
|324  |FLINTSTONES HAPPINESS      |A Fateful Story of a Husband And a Moose who must Vanquish a Boy in California                                                    |148   |2005-08-22 |3              |8            |
|414  |HELLFIGHTERS SIERRA        |A Taut Reflection of a A Shark And a Dentist who must Battle a Boat in Soviet Georgia                                             |75    |2005-08-22 |3              |9            |
|795  |SIEGE MADRE                |A Boring Tale of a Frisbee And a Crocodile who must Vanquish a Moose in An Abandoned Mine Shaft                                   |111   |2005-08-22 |7              |6            |
|185  |COWBOY DOOM                |A Astounding Drama of a Boy And a Lumberjack who must Fight a Butler in A Baloon                                                  |146   |2005-08-22 |3              |2            |
|73   |BINGO TALENTED             |A Touching Tale of a Girl And a Crocodile who must Discover a Waitress in Nigeria                                                 |150   |2005-08-22 |5              |2            |
|150  |CIDER DESIRE               |A Stunning Character Study of a Composer And a Mad Cow who must Succumb a Cat in Soviet Georgia                                   |101   |2005-08-22 |7              |6            |
|705  |PURPLE MOVIE               |A Boring Display of a Pastry Chef And a Sumo Wrestler who must Discover a Frisbee in An Abandoned Amusement Park                  |88    |2005-08-22 |4              |1            |
|28   |ANTHEM LUKE                |A Touching Panorama of a Waitress And a Woman who must Outrace a Dog in An Abandoned Amusement Park                               |91    |2005-08-22 |5              |4            |
|672  |PERFECT GROOVE             |A Thrilling Yarn of a Dog And a Dog who must Build a Husband in A Baloon                                                          |82    |2005-08-22 |7              |7            |
|848  |STONE FIRE                 |A Intrepid Drama of a Astronaut And a Crocodile who must Find a Boat in Soviet Georgia                                            |94    |2005-08-22 |3              |7            |
|870  |SWARM GOLD                 |A Insightful Panorama of a Crocodile And a Boat who must Conquer a Sumo Wrestler in A MySQL Convention                            |123   |2005-08-22 |4              |10           |
|450  |IDOLS SNATCHERS            |A Insightful Drama of a Car And a Composer who must Fight a Man in A Monastery                                                    |84    |2005-08-22 |5              |6            |
|101  |BROTHERHOOD BLANKET        |A Fateful Character Study of a Butler And a Technical Writer who must Sink a Astronaut in Ancient Japan                           |73    |2005-08-22 |3              |9            |
|855  |STREAK RIDGEMONT           |A Astounding Character Study of a Hunter And a Waitress who must Sink a Man in New Orleans                                        |132   |2005-08-22 |7              |7            |
|118  |CANYON STOCK               |A Thoughtful Reflection of a Waitress And a Feminist who must Escape a Squirrel in A Manhattan Penthouse                          |85    |2005-08-22 |7              |10           |
|643  |ORIENT CLOSER              |A Astounding Epistle of a Technical Writer And a Teacher who must Fight a Squirrel in The Sahara Desert                           |118   |2005-08-22 |3              |5            |
|757  |SAGEBRUSH CLUELESS         |A Insightful Story of a Lumberjack And a Hunter who must Kill a Boy in Ancient Japan                                              |106   |2005-08-22 |4              |3            |
|631  |NOVOCAINE FLIGHT           |A Fanciful Display of a Student And a Teacher who must Outgun a Crocodile in Nigeria                                              |64    |2005-08-22 |4              |8            |
|881  |TEMPLE ATTRACTION          |A Action-Packed Saga of a Forensic Psychologist And a Woman who must Battle a Womanizer in Soviet Georgia                         |71    |2005-08-22 |5              |6            |
|324  |FLINTSTONES HAPPINESS      |A Fateful Story of a Husband And a Moose who must Vanquish a Boy in California                                                    |148   |2005-08-22 |3              |3            |
|973  |WIFE TURN                  |A Awe-Inspiring Epistle of a Teacher And a Feminist who must Confront a Pioneer in Ancient Japan                                  |183   |2005-08-22 |3              |6            |
|844  |STEERS ARMAGEDDON          |A Stunning Character Study of a Car And a Girl who must Succumb a Car in A MySQL Convention                                       |140   |2005-08-22 |6              |4            |
|585  |MOB DUFFEL                 |A Unbelieveable Documentary of a Frisbee And a Boat who must Meet a Boy in The Canadian Rockies                                   |105   |2005-08-22 |4              |6            |
|375  |GRAIL FRANKENSTEIN         |A Unbelieveable Saga of a Teacher And a Monkey who must Fight a Girl in An Abandoned Mine Shaft                                   |85    |2005-08-22 |4              |10           |
|346  |GALAXY SWEETHEARTS         |A Emotional Reflection of a Womanizer And a Pioneer who must Face a Squirrel in Berlin                                            |128   |2005-08-22 |4              |8            |
|940  |VICTORY ACADEMY            |A Insightful Epistle of a Mad Scientist And a Explorer who must Challenge a Cat in The Sahara Desert                              |64    |2005-08-22 |6              |1            |
|777  |SECRETARY ROUGE            |A Action-Packed Panorama of a Mad Cow And a Composer who must Discover a Robot in A Baloon Factory                                |158   |2005-08-22 |5              |8            |
|718  |REBEL AIRPORT              |A Intrepid Yarn of a Database Administrator And a Boat who must Outrace a Husband in Ancient India                                |73    |2005-08-22 |7              |3            |
|89   |BORROWERS BEDAZZLED        |A Brilliant Epistle of a Teacher And a Sumo Wrestler who must Defeat a Man in An Abandoned Fun House                              |63    |2005-08-22 |7              |6            |
|733  |RIVER OUTLAW               |A Thrilling Character Study of a Squirrel And a Lumberjack who must Face a Hunter in A MySQL Convention                           |149   |2006-02-14 |4              |             |
|35   |ARACHNOPHOBIA ROLLERCOASTER|A Action-Packed Reflection of a Pastry Chef And a Composer who must Discover a Mad Scientist in The First Manned Space Station    |147   |2005-08-22 |4              |8            |
|122  |CARRIE BUNCH               |A Amazing Epistle of a Student And a Astronaut who must Discover a Frisbee in The Canadian Rockies                                |114   |2005-08-22 |7              |2            |
|445  |HYDE DOCTOR                |A Fanciful Documentary of a Boy And a Woman who must Redeem a Womanizer in A Jet Boat                                             |100   |2005-08-22 |5              |7            |
|967  |WEEKEND PERSONAL           |A Fast-Paced Documentary of a Car And a Butler who must Find a Frisbee in A Jet Boat                                              |134   |2005-08-22 |5              |4            |
|281  |ENCINO ELF                 |A Astounding Drama of a Feminist And a Teacher who must Confront a Husband in A Baloon                                            |143   |2005-08-22 |6              |6            |
|547  |MAGIC MALLRATS             |A Touching Documentary of a Pastry Chef And a Pastry Chef who must Build a Mad Scientist in California                            |117   |2005-08-22 |3              |1            |
|157  |CLOCKWORK PARADISE         |A Insightful Documentary of a Technical Writer And a Feminist who must Challenge a Cat in A Baloon                                |143   |2005-08-22 |7              |8            |
|908  |TRAP GUYS                  |A Unbelieveable Story of a Boy And a Mad Cow who must Challenge a Database Administrator in The Sahara Desert                     |110   |2005-08-22 |3              |10           |
