|id   |title                      |rental_date|total_late_return|
|878  |TEEN APOLLO                |2005-08-01 |1                |
|582  |MIRACLE VIRTUAL            |2005-08-01 |1                |
|189  |CREATURES SHAKESPEARE      |2005-08-01 |1                |
|524  |LION UNCUT                 |2005-08-01 |1                |
|681  |PIRATES ROXANNE            |2005-08-01 |1                |
|344  |FURY MURDER                |2005-08-01 |1                |
|361  |GLEAMING JAWBREAKER        |2005-08-01 |1                |
|698  |PRINCESS GIANT             |2005-08-01 |1                |
|326  |FLYING HOOK                |2005-08-01 |1                |
|662  |PATHS CONTROL              |2005-08-01 |1                |
|654  |PANKY SUBMARINE            |2005-08-01 |1                |
|553  |MAKER GABLES               |2005-08-01 |1                |
|900  |TOWN ARK                   |2005-08-01 |1                |
|424  |HOLOCAUST HIGHBALL         |2005-08-01 |1                |
|228  |DETECTIVE VISION           |2005-08-01 |1                |
|576  |MIGHTY LUCK                |2005-08-01 |1                |
|8    |AIRPORT POLLOCK            |2005-08-01 |1                |
|162  |CLUELESS BUCKET            |2005-08-01 |1                |
|293  |EXORCIST STING             |2005-08-01 |1                |
|850  |STORY SIDE                 |2005-08-01 |1                |
|239  |DOGMA FAMILY               |2005-08-01 |1                |
|3    |ADAPTATION HOLES           |2005-08-01 |1                |
|917  |TUXEDO MILE                |2005-08-01 |1                |
|711  |RAGING AIRPLANE            |2005-08-01 |1                |
|52   |BALLROOM MOCKINGBIRD       |2005-08-01 |1                |
|913  |TROOPERS METAL             |2005-08-01 |1                |
|670  |PELICAN COMFORTS           |2005-08-01 |1                |
|983  |WON DARES                  |2005-08-01 |1                |
|102  |BUBBLE GROSSE              |2005-08-01 |1                |
|826  |SPEED SUIT                 |2005-08-01 |1                |
|665  |PATTON INTERVIEW           |2005-08-01 |1                |
|644  |OSCAR GOLD                 |2005-08-01 |1                |
|434  |HORROR REIGN               |2005-08-01 |1                |
|1,000|ZORRO ARK                  |2005-08-01 |1                |
|536  |LOVELY JINGLE              |2005-08-01 |1                |
|518  |LIAISONS SWEET             |2005-08-01 |1                |
|483  |JERICHO MULAN              |2005-08-01 |1                |
|91   |BOUND CHEAPER              |2005-08-01 |1                |
|396  |HANGING DEEP               |2005-08-01 |1                |
|735  |ROBBERS JOON               |2005-08-01 |1                |
|19   |AMADEUS HOLY               |2005-08-01 |1                |
|90   |BOULEVARD MOB              |2005-08-01 |1                |
|193  |CROSSROADS CASUALTIES      |2005-08-01 |1                |
|856  |STREETCAR INTENTIONS       |2005-08-01 |1                |
|971  |WHALE BIKINI               |2005-08-01 |1                |
|429  |HONEY TIES                 |2005-08-01 |1                |
|895  |TOMORROW HUSTLER           |2005-08-01 |1                |
|187  |CRANES RESERVOIR           |2005-08-01 |1                |
|163  |CLYDE THEORY               |2005-08-01 |1                |
|418  |HOBBIT ALIEN               |2005-08-01 |1                |
|399  |HAPPINESS UNITED           |2005-08-01 |1                |
|463  |INSTINCT AIRPORT           |2005-08-01 |1                |
|245  |DOUBLE WRATH               |2005-08-01 |1                |
|702  |PULP BEVERLY               |2005-08-01 |1                |
|372  |GRACELAND DYNAMITE         |2005-08-01 |1                |
|651  |PACKER MADIGAN             |2005-08-01 |1                |
|83   |BLUES INSTINCT             |2005-08-01 |1                |
|627  |NORTH TEQUILA              |2005-08-01 |1                |
|410  |HEAVEN FREEDOM             |2005-08-01 |1                |
|132  |CHAINSAW UPTOWN            |2005-08-01 |1                |
|274  |EGG IGBY                   |2005-08-01 |1                |
|149  |CHRISTMAS MOONSHINE        |2005-08-01 |1                |
|972  |WHISPERER GIANT            |2005-08-01 |1                |
|409  |HEARTBREAKERS BRIGHT       |2005-08-01 |1                |
|156  |CLERKS ANGELS              |2005-08-01 |1                |
|586  |MOCKINGBIRD HOLLYWOOD      |2005-08-01 |1                |
|728  |REUNION WITCHES            |2005-08-01 |1                |
|931  |VALENTINE VANISHING        |2005-08-01 |1                |
|181  |CONTACT ANONYMOUS          |2005-08-01 |1                |
|397  |HANKY OCTOBER              |2005-08-01 |1                |
|509  |LANGUAGE COWBOY            |2005-08-01 |1                |
|624  |NIGHTMARE CHILL            |2005-08-01 |1                |
|621  |NETWORK PEAK               |2005-08-01 |1                |
|213  |DATE SPEED                 |2005-08-01 |1                |
|65   |BEHAVIOR RUNAWAY           |2005-08-01 |1                |
|243  |DOORS PRESIDENT            |2005-08-01 |1                |
|946  |VIRTUAL SPOILERS           |2005-08-01 |1                |
|815  |SNATCHERS MONTEZUMA        |2005-08-01 |1                |
|473  |JACKET FRISCO              |2005-08-01 |1                |
|673  |PERSONAL LADYBUGS          |2005-08-01 |1                |
|233  |DISCIPLE MOTHER            |2005-08-01 |1                |
|222  |DESERT POSEIDON            |2005-08-01 |1                |
|687  |POCUS PULP                 |2005-08-01 |1                |
|227  |DETAILS PACKER             |2005-08-01 |1                |
|953  |WAIT CIDER                 |2005-08-01 |1                |
|845  |STEPMOM DREAM              |2005-08-01 |1                |
|501  |KISSING DOLLS              |2005-08-01 |1                |
|306  |FEATHERS METAL             |2005-08-01 |1                |
|563  |MASSACRE USUAL             |2005-08-01 |1                |
|646  |OUTBREAK DIVINE            |2005-08-01 |1                |
|172  |CONEHEADS SMOOCHY          |2005-08-01 |1                |
|925  |UNITED PILOT               |2005-08-01 |1                |
|858  |SUBMARINE BED              |2005-08-01 |1                |
|34   |ARABIA DOGMA               |2005-08-01 |1                |
|969  |WEST LION                  |2005-08-01 |1                |
|428  |HOMICIDE PEACH             |2005-08-01 |1                |
|141  |CHICAGO NORTH              |2005-08-01 |1                |
|433  |HORN WORKING               |2005-08-01 |1                |
|694  |PREJUDICE OLEANDER         |2005-08-01 |1                |
|752  |RUNNER MADIGAN             |2005-08-01 |1                |
|684  |PIZZA JUMANJI              |2005-08-01 |1                |
|601  |MOULIN WAKE                |2005-08-01 |1                |
|926  |UNTOUCHABLES SUNRISE       |2005-08-01 |1                |
|863  |SUN CONFESSIONS            |2005-08-01 |1                |
|214  |DAUGHTER MADIGAN           |2005-08-01 |1                |
|263  |DURHAM PANKY               |2005-08-01 |1                |
|200  |CURTAIN VIDEOTAPE          |2005-08-01 |1                |
|555  |MALLRATS UNITED            |2005-08-01 |1                |
|750  |RUN PACIFIC                |2005-08-01 |1                |
|980  |WIZARD COLDBLOODED         |2005-08-01 |1                |
|164  |COAST RAINBOW              |2005-08-01 |1                |
|641  |ORANGE GRAPES              |2005-08-01 |1                |
|389  |GUNFIGHTER MUSSOLINI       |2005-08-01 |1                |
|617  |NATURAL STOCK              |2005-08-01 |1                |
|385  |GROUNDHOG UNCUT            |2005-08-01 |1                |
|119  |CAPER MOTIONS              |2005-08-01 |1                |
|799  |SIMON NORTH                |2005-08-01 |1                |
|122  |CARRIE BUNCH               |2005-08-01 |1                |
|988  |WORKER TARZAN              |2005-08-01 |1                |
|716  |REAP UNFAITHFUL            |2005-08-01 |1                |
|341  |FROST HEAD                 |2005-08-01 |1                |
|43   |ATLANTIS CAUSE             |2005-08-01 |1                |
|772  |SEA VIRGIN                 |2005-08-01 |1                |
|289  |EVE RESURRECTION           |2005-08-01 |1                |
|864  |SUNDANCE INVASION          |2005-08-01 |1                |
|100  |BROOKLYN DESERT            |2005-08-01 |1                |
|282  |ENCOUNTERS CURTAIN         |2005-08-01 |1                |
|26   |ANNIE IDENTITY             |2005-08-01 |1                |
|920  |UNBREAKABLE KARATE         |2005-08-01 |1                |
|350  |GARDEN ISLAND              |2005-08-01 |1                |
|453  |IMAGE PRINCESS             |2005-08-01 |1                |
|292  |EXCITEMENT EVE             |2005-08-01 |1                |
|765  |SATURN NAME                |2005-08-01 |1                |
|494  |KARATE MOON                |2005-08-01 |1                |
|715  |RANGE MOONWALKER           |2005-08-01 |1                |
|677  |PIANIST OUTFIELD           |2005-08-01 |1                |
|663  |PATIENT SISTER             |2005-08-01 |1                |
|723  |REIGN GENTLEMEN            |2005-08-01 |1                |
|822  |SOUP WISDOM                |2005-08-01 |1                |
|870  |SWARM GOLD                 |2005-08-01 |1                |
|130  |CELEBRITY HORN             |2005-08-01 |1                |
|502  |KNOCK WARLOCK              |2005-08-01 |1                |
|873  |SWEETHEARTS SUSPECTS       |2005-08-01 |1                |
|823  |SOUTH WAIT                 |2005-08-01 |1                |
|201  |CYCLONE FAMILY             |2005-08-01 |1                |
|672  |PERFECT GROOVE             |2005-08-01 |1                |
|438  |HUMAN GRAFFITI             |2005-08-01 |1                |
|272  |EDGE KISSING               |2005-08-01 |1                |
|534  |LOUISIANA HARRY            |2005-08-01 |1                |
|37   |ARIZONA BANG               |2005-08-01 |1                |
|908  |TRAP GUYS                  |2005-08-01 |1                |
|327  |FOOL MOCKINGBIRD           |2005-08-01 |1                |
|892  |TITANIC BOONDOCK           |2005-08-01 |1                |
|957  |WAR NOTTING                |2005-08-01 |1                |
|491  |JUMPING WRATH              |2005-08-01 |1                |
|78   |BLACKOUT PRIVATE           |2005-08-01 |1                |
|989  |WORKING MICROCOSMOS        |2005-08-01 |1                |
|127  |CAT CONEHEADS              |2005-08-01 |1                |
|945  |VIRGINIAN PLUTO            |2005-08-01 |1                |
|284  |ENEMY ODDS                 |2005-08-01 |1                |
|331  |FORWARD TEMPLE             |2005-08-01 |1                |
|600  |MOTIONS DETAILS            |2005-08-01 |1                |
|492  |JUNGLE CLOSER              |2005-08-01 |1                |
|267  |EAGLES PANKY               |2005-08-01 |1                |
|577  |MILE MULAN                 |2005-08-01 |1                |
|367  |GOLDMINE TYCOON            |2005-08-01 |1                |
|403  |HARRY IDAHO                |2005-08-01 |1                |
|61   |BEAUTY GREASE              |2005-08-02 |1                |
|467  |INTRIGUE WORST             |2005-08-02 |1                |
|259  |DUCK RACER                 |2005-08-02 |1                |
|326  |FLYING HOOK                |2005-08-02 |1                |
|23   |ANACONDA CONFESSIONS       |2005-08-02 |1                |
|533  |LOST BIRD                  |2005-08-02 |1                |
|768  |SCARFACE BANG              |2005-08-02 |1                |
|965  |WATERSHIP FRONTIER         |2005-08-02 |1                |
|170  |COMMAND DARLING            |2005-08-02 |1                |
|298  |EYES DRIVING               |2005-08-02 |1                |
|918  |TWISTED PIRATES            |2005-08-02 |1                |
|16   |ALLEY EVOLUTION            |2005-08-02 |1                |
|714  |RANDOM GO                  |2005-08-02 |1                |
|189  |CREATURES SHAKESPEARE      |2005-08-02 |1                |
|530  |LORD ARIZONA               |2005-08-02 |1                |
|744  |ROOTS REMEMBER             |2005-08-02 |1                |
|998  |ZHIVAGO CORE               |2005-08-02 |1                |
|395  |HANDICAP BOONDOCK          |2005-08-02 |1                |
|987  |WORDS HUNTER               |2005-08-02 |1                |
|129  |CAUSE DATE                 |2005-08-02 |1                |
|875  |TALENTED HOMICIDE          |2005-08-02 |1                |
|441  |HUNTER ALTER               |2005-08-02 |1                |
|865  |SUNRISE LEAGUE             |2005-08-02 |1                |
|102  |BUBBLE GROSSE              |2005-08-02 |1                |
|823  |SOUTH WAIT                 |2005-08-02 |1                |
|461  |INSECTS STONE              |2005-08-02 |1                |
|501  |KISSING DOLLS              |2005-08-02 |1                |
|551  |MAIDEN HOME                |2005-08-02 |1                |
|707  |QUEST MUSSOLINI            |2005-08-02 |1                |
|330  |FORRESTER COMANCHEROS      |2005-08-02 |1                |
|747  |ROXANNE REBEL              |2005-08-02 |1                |
|134  |CHAMPION FLATLINERS        |2005-08-02 |1                |
|361  |GLEAMING JAWBREAKER        |2005-08-02 |1                |
|773  |SEABISCUIT PUNK            |2005-08-02 |1                |
|310  |FEVER EMPIRE               |2005-08-02 |1                |
|512  |LEAGUE HELLFIGHTERS        |2005-08-02 |1                |
|474  |JADE BUNCH                 |2005-08-02 |1                |
|197  |CRUSADE HONEY              |2005-08-02 |1                |
|778  |SECRETS PARADISE           |2005-08-02 |1                |
|350  |GARDEN ISLAND              |2005-08-02 |1                |
|809  |SLIPPER FIDELITY           |2005-08-02 |1                |
|982  |WOMEN DORADO               |2005-08-02 |1                |
|394  |HAMLET WISDOM              |2005-08-02 |1                |
|121  |CAROL TEXAS                |2005-08-02 |1                |
|255  |DRIVING POLISH             |2005-08-02 |1                |
|2    |ACE GOLDFINGER             |2005-08-02 |1                |
|140  |CHEAPER CLYDE              |2005-08-02 |1                |
|483  |JERICHO MULAN              |2005-08-02 |1                |
|810  |SLUMS DUCK                 |2005-08-02 |1                |
|44   |ATTACKS HATE               |2005-08-02 |1                |
|621  |NETWORK PEAK               |2005-08-02 |1                |
|868  |SUPERFLY TRIP              |2005-08-02 |1                |
|656  |PAPI NECKLACE              |2005-08-02 |1                |
|790  |SHOOTIST SUPERFLY          |2005-08-02 |1                |
|827  |SPICE SORORITY             |2005-08-02 |1                |
|901  |TRACY CIDER                |2005-08-02 |1                |
|643  |ORIENT CLOSER              |2005-08-02 |1                |
|489  |JUGGLER HARDLY             |2005-08-02 |1                |
|948  |VOICE PEACH                |2005-08-02 |1                |
|450  |IDOLS SNATCHERS            |2005-08-02 |1                |
|912  |TROJAN TOMORROW            |2005-08-02 |1                |
|571  |METAL ARMAGEDDON           |2005-08-02 |1                |
|690  |POND SEATTLE               |2005-08-02 |1                |
|720  |REDEMPTION COMFORTS        |2005-08-02 |1                |
|95   |BREAKFAST GOLDFINGER       |2005-08-02 |1                |
|745  |ROSES TREASURE             |2005-08-02 |1                |
|916  |TURN STAR                  |2005-08-02 |1                |
|215  |DAWN POND                  |2005-08-02 |1                |
|183  |CONVERSATION DOWNHILL      |2005-08-02 |1                |
|925  |UNITED PILOT               |2005-08-02 |1                |
|698  |PRINCESS GIANT             |2005-08-02 |1                |
|833  |SPLENDOR PATTON            |2005-08-02 |1                |
|666  |PAYCHECK WAIT              |2005-08-02 |1                |
|120  |CARIBBEAN LIBERTY          |2005-08-02 |1                |
|142  |CHICKEN HELLFIGHTERS       |2005-08-02 |1                |
|602  |MOURNING PURPLE            |2005-08-02 |1                |
|54   |BANGER PINOCCHIO           |2005-08-02 |1                |
|770  |SCISSORHANDS SLUMS         |2005-08-02 |1                |
|546  |MADRE GABLES               |2005-08-02 |1                |
|34   |ARABIA DOGMA               |2005-08-02 |1                |
|668  |PEAK FOREVER               |2005-08-02 |1                |
|409  |HEARTBREAKERS BRIGHT       |2005-08-02 |1                |
|96   |BREAKING HOME              |2005-08-02 |1                |
|938  |VELVET TERMINATOR          |2005-08-02 |1                |
|153  |CITIZEN SHREK              |2005-08-02 |1                |
|406  |HAUNTING PIANIST           |2005-08-02 |1                |
|291  |EVOLUTION ALTER            |2005-08-02 |1                |
|549  |MAGNOLIA FORRESTER         |2005-08-02 |1                |
|924  |UNFORGIVEN ZOOLANDER       |2005-08-02 |1                |
|227  |DETAILS PACKER             |2005-08-02 |1                |
|545  |MADNESS ATTACKS            |2005-08-02 |1                |
|655  |PANTHER REDS               |2005-08-02 |1                |
|716  |REAP UNFAITHFUL            |2005-08-02 |1                |
|849  |STORM HAPPINESS            |2005-08-02 |1                |
|339  |FROGMEN BREAKING           |2005-08-02 |1                |
|116  |CANDIDATE PERDITION        |2005-08-02 |1                |
|730  |RIDGEMONT SUBMARINE        |2005-08-02 |1                |
|972  |WHISPERER GIANT            |2005-08-02 |1                |
|139  |CHASING FIGHT              |2005-08-02 |1                |
|522  |LIFE TWISTED               |2005-08-02 |1                |
|294  |EXPECATIONS NATURAL        |2005-08-02 |1                |
|268  |EARLY HOME                 |2005-08-02 |1                |
|936  |VANISHING ROCKY            |2005-08-02 |1                |
|341  |FROST HEAD                 |2005-08-02 |1                |
|17   |ALONE TRIP                 |2005-08-02 |1                |
|317  |FIREBALL PHILADELPHIA      |2005-08-02 |1                |
|254  |DRIVER ANNIE               |2005-08-02 |1                |
|793  |SHRUNK DIVINE              |2005-08-02 |1                |
|191  |CROOKED FROGMEN            |2005-08-02 |1                |
|302  |FANTASIA PARK              |2005-08-02 |1                |
|580  |MINE TITANS                |2005-08-02 |1                |
|638  |OPERATION OPERATION        |2005-08-02 |1                |
|856  |STREETCAR INTENTIONS       |2005-08-02 |1                |
|986  |WONKA SEA                  |2005-08-02 |1                |
|597  |MOONWALKER FOOL            |2005-08-02 |1                |
|249  |DRACULA CRYSTAL            |2005-08-02 |1                |
|387  |GUN BONNIE                 |2005-08-02 |1                |
|434  |HORROR REIGN               |2005-08-02 |1                |
|209  |DARKNESS WAR               |2005-08-02 |1                |
|216  |DAY UNFAITHFUL             |2005-08-02 |1                |
|480  |JEEPERS WEDDING            |2005-08-02 |1                |
|30   |ANYTHING SAVANNAH          |2005-08-02 |1                |
|798  |SILVERADO GOLDFINGER       |2005-08-02 |1                |
|553  |MAKER GABLES               |2005-08-02 |1                |
|750  |RUN PACIFIC                |2005-08-02 |1                |
|481  |JEKYLL FROGMEN             |2005-08-02 |1                |
|21   |AMERICAN CIRCUS            |2005-08-02 |1                |
|199  |CUPBOARD SINNERS           |2005-08-02 |1                |
|6    |AGENT TRUMAN               |2005-08-02 |1                |
|749  |RULES HUMAN                |2005-08-02 |1                |
|941  |VIDEOTAPE ARSENIC          |2005-08-02 |1                |
|277  |ELEPHANT TROJAN            |2005-08-02 |1                |
|623  |NEWTON LABYRINTH           |2005-08-02 |1                |
|206  |DANCING FEVER              |2005-08-02 |1                |
|629  |NOTORIOUS REUNION          |2005-08-02 |1                |
|109  |BUTTERFLY CHOCOLAT         |2005-08-02 |1                |
|331  |FORWARD TEMPLE             |2005-08-02 |1                |
|709  |RACER EGG                  |2005-08-02 |1                |
|665  |PATTON INTERVIEW           |2005-08-02 |1                |
|417  |HILLS NEIGHBORS            |2005-08-02 |1                |
|132  |CHAINSAW UPTOWN            |2005-08-02 |1                |
|787  |SHINING ROSES              |2005-08-02 |1                |
|115  |CAMPUS REMEMBER            |2005-08-02 |1                |
|887  |THIEF PELICAN              |2005-08-02 |1                |
|166  |COLOR PHILADELPHIA         |2005-08-02 |1                |
|985  |WONDERLAND CHRISTMAS       |2005-08-02 |1                |
|650  |PACIFIC AMISTAD            |2005-08-02 |1                |
|752  |RUNNER MADIGAN             |2005-08-02 |1                |
|412  |HEAVYWEIGHTS BEAST         |2005-08-02 |1                |
|411  |HEAVENLY GUN               |2005-08-02 |1                |
|514  |LEBOWSKI SOLDIERS          |2005-08-02 |1                |
|360  |GLASS DYING                |2005-08-02 |1                |
|784  |SHANGHAI TYCOON            |2005-08-02 |1                |
|544  |MADISON TRAP               |2005-08-02 |1                |
|236  |DIVINE RESURRECTION        |2005-08-02 |1                |
|222  |DESERT POSEIDON            |2005-08-02 |1                |
|57   |BASIC EASY                 |2005-08-02 |1                |
|105  |BULL SHAWSHANK             |2005-08-02 |1                |
|562  |MASKED BUBBLE              |2005-08-02 |1                |
|862  |SUMMER SCARFACE            |2005-08-02 |1                |
|454  |IMPACT ALADDIN             |2005-08-02 |1                |
|691  |POSEIDON FOREVER           |2005-08-02 |1                |
|391  |HALF OUTFIELD              |2005-08-02 |1                |
|807  |SLEUTH ORIENT              |2005-08-02 |1                |
|475  |JAPANESE RUN               |2005-08-02 |1                |
|677  |PIANIST OUTFIELD           |2005-08-02 |1                |
|114  |CAMELOT VACATION           |2005-08-02 |1                |
|76   |BIRDCAGE CASPER            |2005-08-02 |1                |
|26   |ANNIE IDENTITY             |2005-08-02 |1                |
|488  |JOON NORTHWEST             |2005-08-02 |1                |
|1    |ACADEMY DINOSAUR           |2005-08-02 |1                |
|285  |ENGLISH BULWORTH           |2005-08-02 |1                |
|311  |FICTION CHRISTMAS          |2005-08-02 |1                |
|169  |COMFORTS RUSH              |2005-08-02 |1                |
|275  |EGYPT TENENBAUMS           |2005-08-02 |1                |
|1,000|ZORRO ARK                  |2005-08-02 |1                |
|436  |HOURS RAGE                 |2005-08-02 |1                |
|358  |GILMORE BOILED             |2005-08-02 |1                |
|473  |JACKET FRISCO              |2005-08-02 |1                |
|397  |HANKY OCTOBER              |2005-08-02 |1                |
|135  |CHANCE RESURRECTION        |2005-08-02 |1                |
|365  |GOLD RIVER                 |2005-08-02 |1                |
|889  |TIES HUNGER                |2005-08-02 |1                |
|877  |TAXI KICK                  |2005-08-02 |1                |
|348  |GANDHI KWAI                |2005-08-02 |1                |
|352  |GATHERING CALENDAR         |2005-08-02 |1                |
|160  |CLUB GRAFFITI              |2005-08-02 |1                |
|554  |MALKOVICH PET              |2005-08-02 |1                |
|262  |DUMBO LUST                 |2005-08-02 |1                |
|879  |TELEGRAPH VOYAGE           |2005-08-02 |1                |
|740  |ROLLERCOASTER BRINGING     |2005-08-02 |1                |
|870  |SWARM GOLD                 |2005-08-02 |1                |
|109  |BUTTERFLY CHOCOLAT         |2005-08-16 |1                |
|844  |STEERS ARMAGEDDON          |2005-08-16 |1                |
|871  |SWEDEN SHINING             |2005-08-16 |1                |
|327  |FOOL MOCKINGBIRD           |2005-08-16 |1                |
|913  |TROOPERS METAL             |2005-08-16 |1                |
|590  |MONEY HAROLD               |2005-08-16 |1                |
|657  |PARADISE SABRINA           |2005-08-16 |1                |
|275  |EGYPT TENENBAUMS           |2005-08-16 |1                |
|977  |WINDOW SIDE                |2005-08-16 |1                |
|773  |SEABISCUIT PUNK            |2005-08-17 |1                |
|443  |HURRICANE AFFAIR           |2005-08-17 |1                |
|293  |EXORCIST STING             |2005-08-17 |1                |
|35   |ARACHNOPHOBIA ROLLERCOASTER|2005-08-17 |1                |
|527  |LOLA AGENT                 |2005-08-17 |1                |
|360  |GLASS DYING                |2005-08-17 |1                |
|743  |ROOM ROMAN                 |2005-08-17 |1                |
|465  |INTERVIEW LIAISONS         |2005-08-17 |1                |
|626  |NOON PAPI                  |2005-08-17 |1                |
|702  |PULP BEVERLY               |2005-08-17 |1                |
|651  |PACKER MADIGAN             |2005-08-17 |1                |
|253  |DRIFTER COMMANDMENTS       |2005-08-17 |1                |
|730  |RIDGEMONT SUBMARINE        |2005-08-17 |1                |
|37   |ARIZONA BANG               |2005-08-17 |1                |
|123  |CASABLANCA SUPER           |2005-08-17 |1                |
|43   |ATLANTIS CAUSE             |2005-08-17 |1                |
|925  |UNITED PILOT               |2005-08-17 |1                |
|276  |ELEMENT FREDDY             |2005-08-17 |1                |
|458  |INDIAN LOVE                |2005-08-17 |1                |
|690  |POND SEATTLE               |2005-08-17 |1                |
|544  |MADISON TRAP               |2005-08-17 |1                |
|763  |SATISFACTION CONFIDENTIAL  |2005-08-17 |1                |
|103  |BUCKET BROTHERHOOD         |2005-08-17 |1                |
|888  |THIN SAGEBRUSH             |2005-08-17 |1                |
|820  |SONS INTERVIEW             |2005-08-17 |1                |
|78   |BLACKOUT PRIVATE           |2005-08-17 |1                |
|545  |MADNESS ATTACKS            |2005-08-17 |1                |
|155  |CLEOPATRA DEVIL            |2005-08-17 |1                |
|861  |SUIT WALLS                 |2005-08-17 |1                |
|798  |SILVERADO GOLDFINGER       |2005-08-17 |1                |
|172  |CONEHEADS SMOOCHY          |2005-08-17 |1                |
|11   |ALAMO VIDEOTAPE            |2005-08-17 |1                |
|579  |MINDS TRUMAN               |2005-08-17 |1                |
|749  |RULES HUMAN                |2005-08-17 |1                |
|869  |SUSPECTS QUILLS            |2005-08-17 |1                |
|374  |GRAFFITI LOVE              |2005-08-17 |1                |
|303  |FANTASY TROOPERS           |2005-08-17 |1                |
|382  |GRIT CLOCKWORK             |2005-08-17 |1                |
|927  |UPRISING UPTOWN            |2005-08-17 |1                |
|662  |PATHS CONTROL              |2005-08-17 |1                |
|738  |ROCKETEER MOTHER           |2005-08-17 |1                |
|805  |SLEEPLESS MONSOON          |2005-08-17 |1                |
|978  |WISDOM WORKER              |2005-08-17 |1                |
|370  |GORGEOUS BINGO             |2005-08-17 |1                |
|317  |FIREBALL PHILADELPHIA      |2005-08-17 |1                |
|890  |TIGHTS DAWN                |2005-08-17 |1                |
|226  |DESTINY SATURDAY           |2005-08-17 |1                |
|832  |SPLASH GUMP                |2005-08-17 |1                |
|74   |BIRCH ANTITRUST            |2005-08-17 |1                |
|331  |FORWARD TEMPLE             |2005-08-17 |1                |
|708  |QUILLS BULL                |2005-08-17 |1                |
|127  |CAT CONEHEADS              |2005-08-17 |1                |
|768  |SCARFACE BANG              |2005-08-17 |1                |
|991  |WORST BANGER               |2005-08-17 |1                |
|280  |EMPIRE MALKOVICH           |2005-08-17 |1                |
|930  |VACATION BOONDOCK          |2005-08-17 |1                |
|521  |LIES TREATMENT             |2005-08-17 |1                |
|555  |MALLRATS UNITED            |2005-08-17 |1                |
|774  |SEARCHERS WAIT             |2005-08-17 |1                |
|870  |SWARM GOLD                 |2005-08-17 |1                |
|724  |REMEMBER DIARY             |2005-08-17 |1                |
|353  |GENTLEMEN STAGE            |2005-08-17 |1                |
|446  |HYSTERICAL GRAIL           |2005-08-17 |1                |
|372  |GRACELAND DYNAMITE         |2005-08-17 |1                |
|363  |GO PURPLE                  |2005-08-17 |1                |
|979  |WITCHES PANIC              |2005-08-17 |1                |
|619  |NEIGHBORS CHARADE          |2005-08-17 |1                |
|204  |DALMATIONS SWEDEN          |2005-08-17 |1                |
|101  |BROTHERHOOD BLANKET        |2005-08-17 |1                |
|560  |MARS ROMAN                 |2005-08-17 |1                |
|917  |TUXEDO MILE                |2005-08-17 |1                |
|667  |PEACH INNOCENT             |2005-08-17 |1                |
|67   |BERETS AGENT               |2005-08-17 |1                |
|875  |TALENTED HOMICIDE          |2005-08-17 |1                |
|999  |ZOOLANDER FICTION          |2005-08-17 |1                |
|758  |SAINTS BRIDE               |2005-08-17 |1                |
|2    |ACE GOLDFINGER             |2005-08-17 |1                |
|267  |EAGLES PANKY               |2005-08-17 |1                |
|563  |MASSACRE USUAL             |2005-08-17 |1                |
|411  |HEAVENLY GUN               |2005-08-17 |1                |
|288  |ESCAPE METROPOLIS          |2005-08-17 |1                |
|40   |ARMY FLINTSTONES           |2005-08-17 |1                |
|606  |MUMMY CREATURES            |2005-08-17 |1                |
|326  |FLYING HOOK                |2005-08-17 |1                |
|187  |CRANES RESERVOIR           |2005-08-17 |1                |
|810  |SLUMS DUCK                 |2005-08-17 |1                |
|426  |HOME PITY                  |2005-08-17 |1                |
|865  |SUNRISE LEAGUE             |2005-08-17 |1                |
|8    |AIRPORT POLLOCK            |2005-08-17 |1                |
|618  |NECKLACE OUTBREAK          |2005-08-17 |1                |
|232  |DIRTY ACE                  |2005-08-17 |1                |
|269  |EARRING INSTINCT           |2005-08-17 |1                |
|704  |PURE RUNNER                |2005-08-17 |1                |
|252  |DREAM PICKUP               |2005-08-17 |1                |
|759  |SALUTE APOLLO              |2005-08-17 |1                |
|48   |BACKLASH UNDEFEATED        |2005-08-17 |1                |
|575  |MIDSUMMER GROUNDHOG        |2005-08-17 |1                |
|673  |PERSONAL LADYBUGS          |2005-08-17 |1                |
|570  |MERMAID INSECTS            |2005-08-17 |1                |
|812  |SMOKING BARBARELLA         |2005-08-17 |1                |
|525  |LOATHING LEGALLY           |2005-08-17 |1                |
|242  |DOOM DANCING               |2005-08-17 |1                |
|314  |FIGHT JAWBREAKER           |2005-08-17 |1                |
|513  |LEATHERNECKS DWARFS        |2005-08-17 |1                |
|236  |DIVINE RESURRECTION        |2005-08-17 |1                |
|69   |BEVERLY OUTLAW             |2005-08-17 |1                |
|949  |VOLCANO TEXAS              |2005-08-17 |1                |
|225  |DESTINATION JERK           |2005-08-17 |1                |
|757  |SAGEBRUSH CLUELESS         |2005-08-17 |1                |
|938  |VELVET TERMINATOR          |2005-08-17 |1                |
|388  |GUNFIGHT MOON              |2005-08-17 |1                |
|988  |WORKER TARZAN              |2005-08-17 |1                |
|549  |MAGNOLIA FORRESTER         |2005-08-17 |1                |
|337  |FRIDA SLIPPER              |2005-08-17 |1                |
|524  |LION UNCUT                 |2005-08-17 |1                |
|174  |CONFIDENTIAL INTERVIEW     |2005-08-17 |1                |
|664  |PATRIOT ROMAN              |2005-08-17 |1                |
